32.000000,0.000000,0.000000,0.000000,0.000000
32.000000,0.000000,0.000000,0.000000,0.000000
32.000000,0.000000,0.000000,0.000000,0.000000
32.000001,0.000000,0.000000,0.000000,0.000000
32.000001,0.000000,0.000000,0.000000,0.000000
32.000002,0.000000,0.000000,0.000000,0.000000
32.000002,0.000000,0.000000,0.000000,0.000000
32.000003,0.000000,0.000000,0.000000,0.000000
32.000004,0.000000,0.000000,0.000000,0.000000
32.000005,0.000000,0.000000,0.000000,0.000000
32.000007,0.000000,0.000000,0.000000,0.000000
32.000008,0.000000,0.000000,0.000000,0.000000
32.000009,0.000000,0.000000,0.000000,0.000000
32.000011,0.000000,0.000000,0.000000,0.000000
32.000013,0.000000,0.000000,0.000000,0.000000
32.000015,0.000000,0.000000,0.000000,0.000000
32.000017,0.000000,0.000000,0.000000,0.000000
32.000019,0.000000,0.000000,0.000000,0.000000
32.000021,0.000000,0.000000,0.000000,0.000000
32.000023,0.000000,0.000000,0.000000,0.000000
32.000026,0.000000,0.000000,0.000000,0.000000
32.000029,0.000000,0.000000,0.000000,0.000000
32.000031,0.000000,0.000000,0.000000,0.000000
32.000034,0.000000,0.000000,0.000000,0.000000
32.000037,0.000000,0.000000,0.000000,0.000000
32.000040,0.000000,0.000000,0.000000,0.000000
32.000044,0.000000,0.000000,0.000000,0.000000
32.000047,0.000000,0.000000,0.000000,0.000000
32.000050,0.000000,0.000000,0.000000,0.000000
32.000054,0.000001,0.000000,0.000000,0.000000
32.000058,0.000001,0.000000,0.000000,0.000000
32.000062,0.000001,0.000000,0.000000,0.000000
32.000066,0.000001,0.000000,0.000000,0.000000
32.000070,0.000001,0.000000,0.000000,0.000000
32.000074,0.000001,0.000000,0.000000,0.000000
32.000078,0.000002,0.000000,0.000000,0.000000
32.000083,0.000002,0.000000,0.000000,0.000000
32.000087,0.000002,0.000000,0.000000,0.000000
32.000092,0.000003,0.000000,0.000000,0.000000
32.000097,0.000003,0.000000,0.000000,0.000000
32.000102,0.000004,0.000000,0.000000,0.000000
32.000107,0.000004,0.000000,0.000000,0.000000
32.000112,0.000005,0.000000,0.000000,0.000000
32.000118,0.000006,0.000000,0.000000,0.000000
32.000123,0.000007,0.000000,0.000000,0.000000
32.000129,0.000008,0.000000,0.000000,0.000000
32.000134,0.000009,0.000000,0.000000,0.000000
32.000140,0.000010,0.000000,0.000000,0.000000
32.000146,0.000011,0.000000,0.000000,0.000000
32.000153,0.000013,0.000000,0.000000,0.000000
32.000159,0.000014,0.000000,0.000000,0.000000
32.000165,0.000016,0.000000,0.000000,0.000000
32.000172,0.000018,0.000000,0.000000,0.000000
32.000179,0.000020,0.000000,0.000000,0.000000
32.000186,0.000022,0.000000,0.000000,0.000000
